timestamp,message,logStreamName
1735471275255,"10.0.101.176 - - [29/Dec/2024:11:21:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471275255,"10.0.103.140 - - [29/Dec/2024:11:21:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471275268,"10.0.102.61 - - [29/Dec/2024:11:21:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471291852,"10.0.102.61 - - [29/Dec/2024:11:21:31 +0000] ""GET / HTTP/1.1"" 304 0 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"" ""89.186.28.14""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471292237,"10.0.102.61 - - [29/Dec/2024:11:21:32 +0000] ""GET / HTTP/1.1"" 304 0 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"" ""89.186.28.14""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471293527,"10.0.102.61 - - [29/Dec/2024:11:21:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471293535,"10.0.101.176 - - [29/Dec/2024:11:21:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471293548,"10.0.103.140 - - [29/Dec/2024:11:21:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471305259,"10.0.103.140 - - [29/Dec/2024:11:21:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471305270,"10.0.101.176 - - [29/Dec/2024:11:21:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471305271,"10.0.102.61 - - [29/Dec/2024:11:21:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471323540,"10.0.102.61 - - [29/Dec/2024:11:22:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471323542,"10.0.101.176 - - [29/Dec/2024:11:22:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471323563,"10.0.103.140 - - [29/Dec/2024:11:22:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471335271,"10.0.103.140 - - [29/Dec/2024:11:22:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471335280,"10.0.101.176 - - [29/Dec/2024:11:22:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471335283,"10.0.102.61 - - [29/Dec/2024:11:22:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471353544,"10.0.102.61 - - [29/Dec/2024:11:22:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471353561,"10.0.101.176 - - [29/Dec/2024:11:22:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471353580,"10.0.103.140 - - [29/Dec/2024:11:22:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471365284,"10.0.103.140 - - [29/Dec/2024:11:22:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471365293,"10.0.101.176 - - [29/Dec/2024:11:22:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471365297,"10.0.102.61 - - [29/Dec/2024:11:22:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471383562,"10.0.102.61 - - [29/Dec/2024:11:23:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471383572,"10.0.101.176 - - [29/Dec/2024:11:23:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471383601,"10.0.103.140 - - [29/Dec/2024:11:23:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471395296,"10.0.103.140 - - [29/Dec/2024:11:23:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471395299,"10.0.101.176 - - [29/Dec/2024:11:23:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471395308,"10.0.102.61 - - [29/Dec/2024:11:23:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471407913,"2024/12/29 11:23:27 [notice] 7#7: signal 15 (SIGTERM) received from 1, exiting",frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407913,2024/12/29 11:23:27 [notice] 20#20: exiting,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407913,2024/12/29 11:23:27 [notice] 19#19: exiting,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407917,2024/12/29 11:23:27 [notice] 19#19: exit,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407917,2024/12/29 11:23:27 [notice] 20#20: exit,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407963,2024/12/29 11:23:27 [notice] 7#7: signal 14 (SIGALRM) received,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407972,2024/12/29 11:23:27 [notice] 7#7: signal 17 (SIGCHLD) received from 20,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407972,2024/12/29 11:23:27 [notice] 7#7: worker process 20 exited with code 0,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407972,2024/12/29 11:23:27 [notice] 7#7: signal 29 (SIGIO) received,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407972,2024/12/29 11:23:27 [notice] 7#7: signal 17 (SIGCHLD) received from 19,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407972,2024/12/29 11:23:27 [notice] 7#7: worker process 19 exited with code 0,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471407974,2024/12/29 11:23:27 [notice] 7#7: exit,frontend/frontend/23e3037ddb24470694b6a321248d6499
1735471413565,"10.0.102.61 - - [29/Dec/2024:11:23:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471413591,"10.0.101.176 - - [29/Dec/2024:11:23:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471413619,"10.0.103.140 - - [29/Dec/2024:11:23:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471425307,"10.0.103.140 - - [29/Dec/2024:11:23:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471425311,"10.0.102.61 - - [29/Dec/2024:11:23:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471425311,"10.0.101.176 - - [29/Dec/2024:11:23:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471429337,"10.0.102.61 - - [29/Dec/2024:11:23:49 +0000] ""GET /.env HTTP/1.1"" 200 500 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"" ""51.161.83.117""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471429497,"10.0.102.61 - - [29/Dec/2024:11:23:49 +0000] ""POST / HTTP/1.1"" 405 559 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36"" ""51.161.83.117""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471443584,"10.0.102.61 - - [29/Dec/2024:11:24:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471443608,"10.0.101.176 - - [29/Dec/2024:11:24:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471443637,"10.0.103.140 - - [29/Dec/2024:11:24:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471454461,"2024/12/29 11:24:14 [notice] 7#7: signal 15 (SIGTERM) received from 1, exiting",frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454461,2024/12/29 11:24:14 [notice] 16#16: exiting,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454461,2024/12/29 11:24:14 [notice] 16#16: exit,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454461,2024/12/29 11:24:14 [notice] 15#15: exiting,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454462,2024/12/29 11:24:14 [notice] 15#15: exit,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454511,2024/12/29 11:24:14 [notice] 7#7: signal 14 (SIGALRM) received,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454537,2024/12/29 11:24:14 [notice] 7#7: signal 17 (SIGCHLD) received from 15,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454537,2024/12/29 11:24:14 [notice] 7#7: worker process 15 exited with code 0,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454537,2024/12/29 11:24:14 [notice] 7#7: signal 29 (SIGIO) received,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454538,2024/12/29 11:24:14 [notice] 7#7: signal 17 (SIGCHLD) received from 16,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454538,2024/12/29 11:24:14 [notice] 7#7: worker process 16 exited with code 0,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471454540,2024/12/29 11:24:14 [notice] 7#7: exit,frontend/frontend/65b0700da7a648978a67e4aeb5204ef9
1735471455308,"10.0.103.140 - - [29/Dec/2024:11:24:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471455318,"10.0.102.61 - - [29/Dec/2024:11:24:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471455324,"10.0.101.176 - - [29/Dec/2024:11:24:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471473593,"10.0.102.61 - - [29/Dec/2024:11:24:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471473629,"10.0.101.176 - - [29/Dec/2024:11:24:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471473653,"10.0.103.140 - - [29/Dec/2024:11:24:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471485317,"10.0.103.140 - - [29/Dec/2024:11:24:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471485327,"10.0.102.61 - - [29/Dec/2024:11:24:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471485335,"10.0.101.176 - - [29/Dec/2024:11:24:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471503605,"10.0.102.61 - - [29/Dec/2024:11:25:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471503629,"10.0.101.176 - - [29/Dec/2024:11:25:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471503677,"10.0.103.140 - - [29/Dec/2024:11:25:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471515329,"10.0.103.140 - - [29/Dec/2024:11:25:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471515333,"10.0.102.61 - - [29/Dec/2024:11:25:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471515348,"10.0.101.176 - - [29/Dec/2024:11:25:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471533624,"10.0.102.61 - - [29/Dec/2024:11:25:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471533631,"10.0.101.176 - - [29/Dec/2024:11:25:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471533682,"10.0.103.140 - - [29/Dec/2024:11:25:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471545341,"10.0.103.140 - - [29/Dec/2024:11:25:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471545346,"10.0.102.61 - - [29/Dec/2024:11:25:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471545359,"10.0.101.176 - - [29/Dec/2024:11:25:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471563643,"10.0.101.176 - - [29/Dec/2024:11:26:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471563643,"10.0.102.61 - - [29/Dec/2024:11:26:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471563699,"10.0.103.140 - - [29/Dec/2024:11:26:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471575354,"10.0.102.61 - - [29/Dec/2024:11:26:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471575354,"10.0.103.140 - - [29/Dec/2024:11:26:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471575371,"10.0.101.176 - - [29/Dec/2024:11:26:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471593661,"10.0.102.61 - - [29/Dec/2024:11:26:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471593662,"10.0.101.176 - - [29/Dec/2024:11:26:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471593719,"10.0.103.140 - - [29/Dec/2024:11:26:33 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471605366,"10.0.102.61 - - [29/Dec/2024:11:26:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471605366,"10.0.103.140 - - [29/Dec/2024:11:26:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471605384,"10.0.101.176 - - [29/Dec/2024:11:26:45 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471623672,"10.0.101.176 - - [29/Dec/2024:11:27:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471623677,"10.0.102.61 - - [29/Dec/2024:11:27:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471623738,"10.0.103.140 - - [29/Dec/2024:11:27:03 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/d3d1f5e8f1ac43cdba97e28f32481f6c
1735471635367,"10.0.102.61 - - [29/Dec/2024:11:27:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b
1735471635372,"10.0.103.140 - - [29/Dec/2024:11:27:15 +0000] ""GET / HTTP/1.1"" 200 500 ""-"" ""ELB-HealthChecker/2.0"" ""-""",frontend/frontend/766b90c97885420abdd1fa158594800b